<pixelCNNMADE.PixelCNNMADE object at 0x7f78092622b0>
         Train  Validation
715   0.150015         NaN
716   0.130602         NaN
717   0.140316         NaN
718   0.133253         NaN
719   0.130667         NaN
720   0.133325         NaN
721   0.122232         NaN
722   0.136969         NaN
723   0.119084         NaN
724   0.122680         NaN
725   0.117471         NaN
726   0.123165         NaN
727   0.119487         NaN
728   0.120673         NaN
729   0.122091         NaN
730   0.120890         NaN
731   0.114327         NaN
732   0.116266         NaN
733   0.114644         NaN
734   0.115409         NaN
735   0.112576         NaN
736   0.116640         NaN
737   0.115411         NaN
738   0.113750         NaN
739   0.118186         NaN
740   0.119791         NaN
741   0.107526         NaN
742   0.114929         NaN
743   0.113190         NaN
744   0.103472         NaN
745   0.117914         NaN
746   0.109211         NaN
747   0.110495         NaN
748   0.112130         NaN
749   0.109489         NaN
750   0.108913         NaN
751   0.109050         NaN
752   0.107248         NaN
753   0.104075         NaN
754   0.110831         NaN
755   0.118229         NaN
756   0.106610         NaN
757   0.105273         NaN
758   0.103574         NaN
759   0.104979         NaN
760   0.102898         NaN
761   0.109812         NaN
762   0.100658         NaN
763   0.106062         NaN
764   0.101777         NaN
765   0.099840         NaN
766   0.097185         NaN
767   0.105308         NaN
768   0.099201         NaN
769   0.099837         NaN
770   0.097649         NaN
771   0.098865         NaN
772   0.094541         NaN
773   0.098634         NaN
774   0.097789         NaN
775   0.094672         NaN
776   0.096754         NaN
777   0.101113         NaN
778   0.092015         NaN
779   0.099922         NaN
780   0.094993         NaN
781   0.091757         NaN
782   0.092505         NaN
783   0.096306         NaN
784   0.091741         NaN
785   0.094549         NaN
786   0.094658         NaN
787   0.093955         NaN
788   0.093012         NaN
789   0.098028         NaN
790   0.098228         NaN
791   0.098060         NaN
792   0.094389         NaN
793   0.090713         NaN
794   0.089895         NaN
795   0.092174         NaN
796   0.096234         NaN
797   0.098719         NaN
798   0.094798         NaN
799   0.092605         NaN
800   0.094861    0.093983
801   0.091527         NaN
802   0.092665         NaN
803   0.092793         NaN
804   0.089935         NaN
805   0.090935         NaN
806   0.090624         NaN
807   0.092544         NaN
808   0.090006         NaN
809   0.092291         NaN
810   0.092594         NaN
811   0.093217         NaN
812   0.091638         NaN
813   0.090593         NaN
814   0.092226         NaN
815   0.084111         NaN
816   0.088723         NaN
817   0.085826         NaN
818   0.089567         NaN
819   0.090196         NaN
820   0.096174         NaN
821   0.085030         NaN
822   0.088967         NaN
823   0.086676         NaN
824   0.089337         NaN
825   0.091927         NaN
826   0.087851         NaN
827   0.095854         NaN
828   0.089170         NaN
829   0.091162         NaN
830   0.090112         NaN
831   0.091888         NaN
832   0.090695         NaN
833   0.086822         NaN
834   0.089784         NaN
835   0.083260         NaN
836   0.087064         NaN
837   0.086489         NaN
838   0.086140         NaN
839   0.081956         NaN
840   0.088134         NaN
841   0.086351         NaN
842   0.084557         NaN
843   0.086274         NaN
844   0.088611         NaN
845   0.087189         NaN
846   0.084510         NaN
847   0.084711         NaN
848   0.085334         NaN
849   0.083257         NaN
850   0.084633         NaN
851   0.082029         NaN
852   0.083078         NaN
853   0.084312         NaN
854   0.081118         NaN
855   0.085567         NaN
856   0.083635         NaN
857   0.082386         NaN
858   0.083293         NaN
859   0.083671         NaN
860   0.084145         NaN
861   0.080223         NaN
862   0.080215         NaN
