Name: PixelCNN
Factorised: False
Learning rate: 0.001

         Train  Validation
863   0.126802         NaN
864   0.129789         NaN
865   0.122186         NaN
866   0.123206         NaN
867   0.132234         NaN
868   0.124059         NaN
869   0.123518         NaN
870   0.125811         NaN
871   0.132682         NaN
872   0.129839         NaN
873   0.128662         NaN
874   0.125979         NaN
875   0.125942         NaN
876   0.120997         NaN
877   0.121011         NaN
878   0.118471         NaN
879   0.126104         NaN
880   0.111155         NaN
881   0.119620         NaN
882   0.121181         NaN
883   0.116572         NaN
884   0.121633         NaN
885   0.117142         NaN
886   0.120908         NaN
887   0.117016         NaN
888   0.115470         NaN
889   0.117166         NaN
890   0.118556         NaN
891   0.116699         NaN
892   0.121047         NaN
893   0.127125         NaN
894   0.123020         NaN
895   0.125577         NaN
896   0.121285         NaN
897   0.124106         NaN
898   0.126138         NaN
899   0.120384         NaN
900   0.122648    0.116138
901   0.119776         NaN
902   0.115873         NaN
903   0.117962         NaN
904   0.120212         NaN
905   0.115744         NaN
906   0.118814         NaN
907   0.110305         NaN
908   0.119984         NaN
909   0.123825         NaN
910   0.118058         NaN
911   0.127365         NaN
912   0.123269         NaN
913   0.121863         NaN
914   0.114753         NaN
915   0.118035         NaN
916   0.108084         NaN
917   0.115562         NaN
918   0.117571         NaN
919   0.119047         NaN
920   0.116753         NaN
921   0.119485         NaN
922   0.109108         NaN
923   0.110907         NaN
924   0.112700         NaN
925   0.106969         NaN
926   0.112733         NaN
927   0.119447         NaN
928   0.114098         NaN
929   0.118933         NaN
930   0.115598         NaN
931   0.112679         NaN
932   0.113778         NaN
933   0.107586         NaN
934   0.109494         NaN
935   0.110727         NaN
936   0.113178         NaN
937   0.109028         NaN
938   0.107823         NaN
939   0.108926         NaN
940   0.116741         NaN
941   0.109783         NaN
942   0.114991         NaN
943   0.110738         NaN
944   0.112978         NaN
945   0.112466         NaN
946   0.113082         NaN
947   0.112987         NaN
948   0.108514         NaN
949   0.114293         NaN
950   0.108495         NaN
951   0.101877         NaN
952   0.111560         NaN
953   0.108134         NaN
954   0.108165         NaN
955   0.111523         NaN
956   0.106380         NaN
957   0.114793         NaN
958   0.104741         NaN
959   0.108878         NaN
960   0.106578         NaN
961   0.114138         NaN
962   0.107511         NaN
963   0.109375         NaN
964   0.103861         NaN
965   0.108402         NaN
966   0.102617         NaN
967   0.106753         NaN
968   0.109123         NaN
969   0.106956         NaN
970   0.100535         NaN
971   0.102712         NaN
972   0.106500         NaN
973   0.105449         NaN
974   0.104849         NaN
975   0.103607         NaN
976   0.101853         NaN
977   0.102091         NaN
978   0.107938         NaN
979   0.107473         NaN
980   0.100537         NaN
981   0.109429         NaN
982   0.105893         NaN
983   0.100580         NaN
984   0.103035         NaN
985   0.106825         NaN
986   0.096629         NaN
987   0.104876         NaN
988   0.103296         NaN
989   0.097427         NaN
990   0.102585         NaN
991   0.106085         NaN
992   0.102985         NaN
993   0.112568         NaN
994   0.107909         NaN
995   0.128361         NaN
996   0.122010         NaN
997   0.117313         NaN
998   0.135641         NaN
999   0.115777         NaN
1000  0.117152    0.129014
1001  0.129132         NaN
1002  0.117487         NaN
1003  0.115575         NaN
1004  0.111364         NaN
1005  0.113391         NaN
1006  0.109075         NaN
1007  0.108241         NaN
1008  0.108864         NaN
1009  0.105471         NaN
1010  0.107847         NaN
1011  0.110465         NaN
1012  0.097865         NaN
1013  0.108550         NaN
1014  0.105984         NaN
1015  0.097385         NaN
1016  0.099676         NaN
1017  0.103016         NaN
1018  0.100355         NaN
1019  0.103771         NaN
1020  0.103078         NaN
1021  0.101168         NaN
1022  0.102320         NaN
1023  0.101225         NaN
1024  0.100724         NaN
1025  0.096923         NaN
1026  0.097553         NaN
1027  0.096976         NaN
1028  0.095395         NaN
1029  0.094200         NaN
1030  0.097902         NaN
1031  0.101395         NaN
1032  0.096007         NaN
1033  0.097104         NaN
1034  0.095828         NaN
1035  0.091063         NaN
1036  0.094699         NaN
1037  0.091711         NaN
1038  0.096457         NaN
1039  0.094441         NaN
1040  0.086192         NaN
1041  0.095597         NaN
1042  0.104077         NaN
1043  0.095619         NaN
1044  0.095625         NaN
1045  0.094858         NaN
1046  0.097840         NaN
1047  0.093936         NaN
1048  0.099474         NaN
1049  0.094521         NaN
1050  0.094489         NaN
1051  0.097014         NaN
1052  0.096235         NaN
1053  0.093460         NaN
1054  0.093865         NaN
1055  0.088760         NaN
1056  0.089182         NaN
1057  0.095275         NaN
1058  0.093952         NaN
1059  0.094578         NaN
1060  0.093640         NaN
1061  0.091594         NaN
1062  0.092340         NaN
1063  0.091221         NaN
1064  0.093407         NaN
1065  0.092134         NaN
1066  0.092660         NaN
1067  0.092897         NaN
1068  0.087124         NaN
1069  0.087006         NaN
1070  0.087713         NaN
1071  0.088525         NaN
1072  0.091446         NaN
1073  0.094459         NaN
1074  0.087763         NaN
1075  0.089201         NaN
1076  0.089008         NaN
1077  0.089391         NaN
1078  0.089600         NaN
1079  0.084055         NaN
1080  0.088620         NaN
1081  0.093178         NaN
1082  0.088507         NaN
1083  0.084332         NaN
1084  0.086538         NaN
1085  0.089677         NaN
1086  0.087627         NaN
1087  0.086383         NaN
1088  0.088439         NaN
1089  0.084624         NaN
1090  0.087747         NaN
1091  0.086274         NaN
1092  0.088445         NaN
1093  0.083935         NaN
1094  0.086941         NaN
1095  0.086882         NaN
1096  0.086347         NaN
1097  0.083522         NaN
1098  0.081999         NaN
1099  0.082729         NaN
1100  0.089456    0.083989
1101  0.082951         NaN
1102  0.082584         NaN
1103  0.083485         NaN
1104  0.085757         NaN
1105  0.088984         NaN
1106  0.084697         NaN
1107  0.084581         NaN
1108  0.081557         NaN
1109  0.081949         NaN
1110  0.080077         NaN
1111  0.081560         NaN
1112  0.084408         NaN
1113  0.084328         NaN
1114  0.080666         NaN
1115  0.082854         NaN
1116  0.083091         NaN
1117  0.080101         NaN
1118  0.082994         NaN
1119  0.079125         NaN
1120  0.087432         NaN
1121  0.083305         NaN
1122  0.081920         NaN
1123  0.084316         NaN
1124  0.081730         NaN
1125  0.082439         NaN
1126  0.080997         NaN
1127  0.083558         NaN
1128  0.084895         NaN
1129  0.079004         NaN
1130  0.081849         NaN
1131  0.084379         NaN
1132  0.081608         NaN
1133  0.083773         NaN
1134  0.085984         NaN
1135  0.083406         NaN
1136  0.082073         NaN
1137  0.085212         NaN
1138  0.090852         NaN
1139  0.088681         NaN
1140  0.087476         NaN
1141  0.088997         NaN
1142  0.082291         NaN
1143  0.084165         NaN
1144  0.083317         NaN
1145  0.082559         NaN
1146  0.086068         NaN
1147  0.082858         NaN
1148  0.082427         NaN
1149  0.082657         NaN
1150  0.083178         NaN
1151  0.084022         NaN
1152  0.079127         NaN
1153  0.081670         NaN
1154  0.085410         NaN
1155  0.080274         NaN
1156  0.081701         NaN
1157  0.078503         NaN
1158  0.084837         NaN
1159  0.079811         NaN
1160  0.078897         NaN
1161  0.084316         NaN
1162  0.079196         NaN
1163  0.079527         NaN
1164  0.079751         NaN
1165  0.083584         NaN
1166  0.081810         NaN
1167  0.079638         NaN
1168  0.077789         NaN
