<pixelCNNMADE.PixelCNNMADE object at 0x7f19f72cbbe0>
         Train  Validation
1227  0.078096         NaN
1228  0.079447         NaN
1229  0.075975         NaN
1230  0.072066         NaN
1231  0.072826         NaN
1232  0.068663         NaN
1233  0.074393         NaN
1234  0.073253         NaN
1235  0.072709         NaN
1236  0.079567         NaN
1237  0.074670         NaN
1238  0.074356         NaN
1239  0.078086         NaN
1240  0.073443         NaN
1241  0.074478         NaN
1242  0.071061         NaN
1243  0.071077         NaN
1244  0.073449         NaN
1245  0.074075         NaN
1246  0.077947         NaN
1247  0.073401         NaN
1248  0.075020         NaN
1249  0.075473         NaN
1250  0.075658         NaN
1251  0.071205         NaN
1252  0.075690         NaN
1253  0.075117         NaN
1254  0.074284         NaN
1255  0.074176         NaN
1256  0.073714         NaN
1257  0.071800         NaN
1258  0.072293         NaN
1259  0.073661         NaN
1260  0.069957         NaN
1261  0.073012         NaN
1262  0.069508         NaN
1263  0.069234         NaN
1264  0.073584         NaN
1265  0.071883         NaN
1266  0.072130         NaN
1267  0.073673         NaN
1268  0.073927         NaN
1269  0.078110         NaN
1270  0.076378         NaN
1271  0.081169         NaN
1272  0.077814         NaN
1273  0.086200         NaN
1274  0.084027         NaN
1275  0.077935         NaN
1276  0.075394         NaN
1277  0.074375         NaN
1278  0.069937         NaN
1279  0.074452         NaN
1280  0.076251         NaN
1281  0.078201         NaN
1282  0.078282         NaN
1283  0.088080         NaN
1284  0.080802         NaN
1285  0.080838         NaN
1286  0.077221         NaN
1287  0.076427         NaN
1288  0.077600         NaN
1289  0.076521         NaN
1290  0.077729         NaN
1291  0.074011         NaN
1292  0.077842         NaN
1293  0.072293         NaN
1294  0.073155         NaN
1295  0.073469         NaN
1296  0.070441         NaN
1297  0.072443         NaN
1298  0.072564         NaN
1299  0.070736         NaN
1300  0.072234    0.072928
1301  0.069838         NaN
1302  0.075063         NaN
1303  0.068004         NaN
1304  0.070396         NaN
1305  0.073239         NaN
1306  0.076335         NaN
1307  0.073442         NaN
1308  0.077180         NaN
1309  0.073403         NaN
1310  0.075697         NaN
1311  0.073160         NaN
1312  0.072272         NaN
1313  0.076292         NaN
1314  0.068610         NaN
1315  0.071565         NaN
1316  0.071064         NaN
1317  0.072783         NaN
1318  0.072030         NaN
1319  0.076334         NaN
1320  0.073276         NaN
1321  0.071306         NaN
1322  0.071100         NaN
1323  0.065897         NaN
1324  0.071567         NaN
1325  0.070273         NaN
1326  0.069185         NaN
1327  0.066696         NaN
1328  0.067177         NaN
1329  0.068959         NaN
1330  0.070651         NaN
1331  0.073701         NaN
1332  0.071406         NaN
1333  0.073803         NaN
1334  0.074383         NaN
1335  0.075601         NaN
1336  0.073206         NaN
1337  0.068989         NaN
1338  0.073072         NaN
1339  0.071469         NaN
1340  0.071193         NaN
1341  0.070050         NaN
1342  0.068031         NaN
1343  0.069595         NaN
1344  0.070653         NaN
1345  0.072295         NaN
1346  0.069977         NaN
1347  0.070224         NaN
1348  0.069174         NaN
1349  0.069978         NaN
1350  0.074172         NaN
1351  0.071866         NaN
1352  0.068610         NaN
1353  0.072971         NaN
1354  0.070877         NaN
1355  0.073047         NaN
1356  0.075063         NaN
1357  0.072699         NaN
1358  0.070996         NaN
1359  0.073294         NaN
1360  0.077330         NaN
1361  0.074891         NaN
1362  0.072388         NaN
1363  0.073376         NaN
1364  0.073996         NaN
1365  0.074549         NaN
1366  0.073947         NaN
1367  0.072339         NaN
1368  0.071392         NaN
1369  0.071296         NaN
1370  0.070753         NaN
1371  0.071954         NaN
1372  0.074750         NaN
1373  0.070079         NaN
1374  0.068661         NaN
1375  0.068130         NaN
1376  0.068189         NaN
1377  0.070479         NaN
1378  0.067644         NaN
1379  0.069867         NaN
1380  0.069380         NaN
1381  0.070736         NaN
1382  0.070472         NaN
1383  0.068917         NaN
1384  0.067871         NaN
1385  0.068743         NaN
1386  0.069897         NaN
1387  0.069049         NaN
1388  0.070020         NaN
1389  0.070284         NaN
1390  0.071896         NaN
1391  0.076315         NaN
1392  0.072449         NaN
1393  0.076208         NaN
1394  0.070346         NaN
1395  0.069274         NaN
1396  0.069387         NaN
1397  0.070663         NaN
1398  0.068598         NaN
1399  0.070101         NaN
1400  0.068316    0.070183
1401  0.070190         NaN
1402  0.068564         NaN
1403  0.068475         NaN
1404  0.072012         NaN
1405  0.068726         NaN
1406  0.069652         NaN
1407  0.072074         NaN
1408  0.068645         NaN
1409  0.066062         NaN
1410  0.068375         NaN
1411  0.067529         NaN
1412  0.066684         NaN
1413  0.069992         NaN
1414  0.070164         NaN
1415  0.068959         NaN
1416  0.072208         NaN
1417  0.069701         NaN
1418  0.068074         NaN
1419  0.068550         NaN
1420  0.068291         NaN
1421  0.068934         NaN
1422  0.068867         NaN
1423  0.066463         NaN
1424  0.065782         NaN
1425  0.066863         NaN
1426  0.066117         NaN
1427  0.068818         NaN
1428  0.069059         NaN
1429  0.069818         NaN
1430  0.067550         NaN
1431  0.070593         NaN
1432  0.065651         NaN
1433  0.068389         NaN
1434  0.070144         NaN
1435  0.067472         NaN
1436  0.070152         NaN
1437  0.068175         NaN
1438  0.069025         NaN
1439  0.069442         NaN
1440  0.073257         NaN
1441  0.070099         NaN
1442  0.068541         NaN
1443  0.071068         NaN
1444  0.071565         NaN
1445  0.070333         NaN
1446  0.066880         NaN
1447  0.072046         NaN
1448  0.068587         NaN
1449  0.070469         NaN
1450  0.067970         NaN
1451  0.071383         NaN
1452  0.072811         NaN
1453  0.069212         NaN
1454  0.067602         NaN
1455  0.070146         NaN
1456  0.070519         NaN
1457  0.066123         NaN
1458  0.068286         NaN
1459  0.069411         NaN
1460  0.065216         NaN
1461  0.069181         NaN
1462  0.070856         NaN
1463  0.071822         NaN
1464  0.068326         NaN
1465  0.067257         NaN
1466  0.067407         NaN
1467  0.069382         NaN
1468  0.067790         NaN
1469  0.070898         NaN
1470  0.068039         NaN
1471  0.066567         NaN
1472  0.065827         NaN
1473  0.068342         NaN
1474  0.068010         NaN
1475  0.068865         NaN
1476  0.069951         NaN
1477  0.068242         NaN
1478  0.068394         NaN
1479  0.069030         NaN
1480  0.065130         NaN
1481  0.068073         NaN
1482  0.069353         NaN
1483  0.068377         NaN
1484  0.066345         NaN
1485  0.068211         NaN
1486  0.069003         NaN
1487  0.068255         NaN
1488  0.068652         NaN
1489  0.067487         NaN
1490  0.068645         NaN
1491  0.067904         NaN
1492  0.073203         NaN
1493  0.067008         NaN
1494  0.068378         NaN
1495  0.069042         NaN
1496  0.068163         NaN
1497  0.068578         NaN
1498  0.069350         NaN
1499  0.068486         NaN
1500  0.067560    0.067734
1501  0.064774         NaN
1502  0.071011         NaN
1503  0.068598         NaN
1504  0.066508         NaN
1505  0.069718         NaN
1506  0.064647         NaN
1507  0.070055         NaN
1508  0.065092         NaN
1509  0.066676         NaN
1510  0.069908         NaN
1511  0.067458         NaN
1512  0.067938         NaN
1513  0.068818         NaN
1514  0.069519         NaN
1515  0.065405         NaN
1516  0.065947         NaN
1517  0.066709         NaN
1518  0.065878         NaN
1519  0.070451         NaN
1520  0.065807         NaN
1521  0.066539         NaN
1522  0.067386         NaN
1523  0.066345         NaN
1524  0.069564         NaN
1525  0.067358         NaN
1526  0.069348         NaN
1527  0.068787         NaN
1528  0.070116         NaN
1529  0.069153         NaN
1530  0.068012         NaN
1531  0.068462         NaN
1532  0.068495         NaN
1533  0.067393         NaN
1534  0.067710         NaN
1535  0.069448         NaN
1536  0.069067         NaN
1537  0.067524         NaN
1538  0.067221         NaN
1539  0.065841         NaN
1540  0.068362         NaN
1541  0.066925         NaN
1542  0.065786         NaN
1543  0.067655         NaN
1544  0.065791         NaN
1545  0.068433         NaN
1546  0.066554         NaN
1547  0.067724         NaN
1548  0.067666         NaN
1549  0.068263         NaN
1550  0.065853         NaN
1551  0.069791         NaN
1552  0.067192         NaN
1553  0.065780         NaN
1554  0.067199         NaN
1555  0.061612         NaN
1556  0.065338         NaN
1557  0.064251         NaN
1558  0.065701         NaN
1559  0.066485         NaN
1560  0.068462         NaN
1561  0.067870         NaN
1562  0.070651         NaN
1563  0.064441         NaN
1564  0.065520         NaN
1565  0.065608         NaN
1566  0.064757         NaN
1567  0.065930         NaN
1568  0.063014         NaN
1569  0.066378         NaN
1570  0.066886         NaN
1571  0.067787         NaN
1572  0.066861         NaN
1573  0.066413         NaN
1574  0.068895         NaN
1575  0.069405         NaN
1576  0.064212         NaN
1577  0.063890         NaN
1578  0.067469         NaN
1579  0.067337         NaN
1580  0.064830         NaN
1581  0.065874         NaN
1582  0.070530         NaN
1583  0.070390         NaN
1584  0.069193         NaN
1585  0.068158         NaN
1586  0.065369         NaN
1587  0.066778         NaN
1588  0.064147         NaN
1589  0.065718         NaN
1590  0.066999         NaN
1591  0.066637         NaN
1592  0.062855         NaN
1593  0.065735         NaN
1594  0.063879         NaN
1595  0.062406         NaN
1596  0.063585         NaN
1597  0.064075         NaN
1598  0.063378         NaN
1599  0.063818         NaN
1600  0.071030    0.068338
1601  0.067593         NaN
1602  0.066887         NaN
1603  0.068126         NaN
1604  0.068343         NaN
1605  0.066390         NaN
1606  0.065131         NaN
1607  0.069530         NaN
1608  0.067311         NaN
1609  0.064657         NaN
1610  0.063018         NaN
1611  0.065610         NaN
1612  0.064561         NaN
1613  0.063353         NaN
1614  0.064427         NaN
1615  0.066436         NaN
1616  0.065645         NaN
1617  0.067868         NaN
1618  0.065628         NaN
1619  0.065839         NaN
1620  0.063116         NaN
1621  0.065513         NaN
1622  0.065010         NaN
1623  0.064389         NaN
1624  0.062722         NaN
1625  0.064546         NaN
1626  0.067832         NaN
1627  0.069058         NaN
1628  0.066545         NaN
1629  0.063545         NaN
1630  0.066798         NaN
1631  0.063701         NaN
1632  0.063879         NaN
1633  0.064221         NaN
1634  0.062314         NaN
1635  0.063738         NaN
1636  0.064363         NaN
1637  0.065799         NaN
1638  0.067528         NaN
1639  0.068623         NaN
1640  0.062222         NaN
1641  0.065932         NaN
1642  0.067390         NaN
1643  0.067758         NaN
1644  0.065197         NaN
1645  0.070621         NaN
1646  0.069616         NaN
1647  0.069464         NaN
1648  0.069532         NaN
1649  0.069146         NaN
1650  0.065504         NaN
1651  0.064229         NaN
1652  0.065409         NaN
1653  0.065268         NaN
1654  0.066274         NaN
1655  0.071555         NaN
1656  0.066645         NaN
1657  0.067822         NaN
1658  0.067904         NaN
1659  0.070124         NaN
1660  0.066208         NaN
1661  0.064654         NaN
1662  0.064362         NaN
1663  0.066155         NaN
1664  0.066072         NaN
1665  0.064716         NaN
1666  0.066118         NaN
1667  0.064195         NaN
1668  0.066331         NaN
1669  0.062853         NaN
1670  0.063026         NaN
1671  0.063909         NaN
1672  0.065670         NaN
1673  0.064225         NaN
1674  0.065620         NaN
1675  0.061463         NaN
1676  0.065036         NaN
1677  0.064122         NaN
1678  0.064508         NaN
1679  0.067947         NaN
1680  0.063691         NaN
1681  0.065242         NaN
1682  0.067828         NaN
1683  0.063749         NaN
1684  0.065694         NaN
1685  0.065724         NaN
1686  0.062242         NaN
1687  0.066863         NaN
1688  0.065449         NaN
1689  0.065986         NaN
1690  0.064331         NaN
1691  0.061549         NaN
1692  0.064010         NaN
1693  0.068370         NaN
1694  0.064228         NaN
1695  0.064631         NaN
1696  0.064044         NaN
1697  0.066631         NaN
1698  0.065541         NaN
1699  0.064678         NaN
1700  0.066219    0.063693
1701  0.064866         NaN
1702  0.062060         NaN
1703  0.063037         NaN
1704  0.063958         NaN
1705  0.067106         NaN
1706  0.065014         NaN
1707  0.064512         NaN
1708  0.065834         NaN
1709  0.062103         NaN
1710  0.064417         NaN
1711  0.064140         NaN
1712  0.064667         NaN
1713  0.062985         NaN
1714  0.065155         NaN
1715  0.067187         NaN
1716  0.065314         NaN
1717  0.062794         NaN
1718  0.065922         NaN
1719  0.063738         NaN
1720  0.062949         NaN
1721  0.063304         NaN
1722  0.066404         NaN
1723  0.064996         NaN
1724  0.064475         NaN
1725  0.063179         NaN
1726  0.067291         NaN
1727  0.067079         NaN
1728  0.061968         NaN
1729  0.066650         NaN
1730  0.063602         NaN
1731  0.069847         NaN
1732  0.064291         NaN
1733  0.064941         NaN
1734  0.067746         NaN
1735  0.065079         NaN
1736  0.064296         NaN
1737  0.069307         NaN
1738  0.065513         NaN
1739  0.064680         NaN
1740  0.065001         NaN
1741  0.067802         NaN
1742  0.064471         NaN
1743  0.065530         NaN
1744  0.065790         NaN
1745  0.065877         NaN
1746  0.064890         NaN
1747  0.063860         NaN
1748  0.067609         NaN
1749  0.067042         NaN
1750  0.062892         NaN
1751  0.066047         NaN
1752  0.063167         NaN
1753  0.063882         NaN
1754  0.063492         NaN
1755  0.062824         NaN
1756  0.067597         NaN
1757  0.064688         NaN
1758  0.063343         NaN
1759  0.063780         NaN
1760  0.063546         NaN
1761  0.063209         NaN
1762  0.066303         NaN
1763  0.063019         NaN
1764  0.065339         NaN
1765  0.064563         NaN
1766  0.064790         NaN
1767  0.067320         NaN
1768  0.063591         NaN
1769  0.067583         NaN
1770  0.070262         NaN
1771  0.066335         NaN
1772  0.064423         NaN
1773  0.064062         NaN
1774  0.062088         NaN
1775  0.063662         NaN
1776  0.064441         NaN
1777  0.069074         NaN
1778  0.063317         NaN
1779  0.065200         NaN
1780  0.065697         NaN
1781  0.065092         NaN
1782  0.061943         NaN
1783  0.062800         NaN
1784  0.066192         NaN
1785  0.061938         NaN
1786  0.065556         NaN
1787  0.065484         NaN
1788  0.063373         NaN
1789  0.064122         NaN
1790  0.062490         NaN
1791  0.063376         NaN
1792  0.062713         NaN
1793  0.062900         NaN
1794  0.067031         NaN
1795  0.062411         NaN
1796  0.062455         NaN
1797  0.062678         NaN
1798  0.063952         NaN
1799  0.062369         NaN
1800  0.066821    0.062763
1801  0.062878         NaN
1802  0.061266         NaN
1803  0.061313         NaN
1804  0.062297         NaN
1805  0.061980         NaN
1806  0.063239         NaN
1807  0.065588         NaN
1808  0.063533         NaN
1809  0.059933         NaN
1810  0.063976         NaN
1811  0.062238         NaN
1812  0.062767         NaN
1813  0.062002         NaN
1814  0.061429         NaN
1815  0.060757         NaN
1816  0.064009         NaN
1817  0.065653         NaN
1818  0.061779         NaN
1819  0.063805         NaN
1820  0.060712         NaN
1821  0.063269         NaN
1822  0.063843         NaN
1823  0.062286         NaN
1824  0.062294         NaN
1825  0.060793         NaN
1826  0.062023         NaN
1827  0.061001         NaN
1828  0.061130         NaN
1829  0.059867         NaN
1830  0.064770         NaN
1831  0.061628         NaN
1832  0.063933         NaN
1833  0.065726         NaN
1834  0.063426         NaN
1835  0.063857         NaN
1836  0.062724         NaN
1837  0.063596         NaN
1838  0.064657         NaN
1839  0.065683         NaN
1840  0.063594         NaN
1841  0.063387         NaN
1842  0.060333         NaN
1843  0.062877         NaN
1844  0.060484         NaN
1845  0.061721         NaN
1846  0.062781         NaN
1847  0.065227         NaN
1848  0.065238         NaN
1849  0.061287         NaN
1850  0.065456         NaN
1851  0.066422         NaN
1852  0.064973         NaN
1853  0.062266         NaN
1854  0.062543         NaN
1855  0.061453         NaN
1856  0.063472         NaN
1857  0.065975         NaN
1858  0.063352         NaN
1859  0.063288         NaN
1860  0.062462         NaN
1861  0.065606         NaN
1862  0.060534         NaN
1863  0.060837         NaN
1864  0.064498         NaN
1865  0.063562         NaN
1866  0.064081         NaN
1867  0.063209         NaN
1868  0.063787         NaN
1869  0.063059         NaN
1870  0.065286         NaN
1871  0.063605         NaN
1872  0.063950         NaN
1873  0.064526         NaN
1874  0.062216         NaN
1875  0.064970         NaN
1876  0.062597         NaN
1877  0.066038         NaN
1878  0.062039         NaN
1879  0.063471         NaN
1880  0.063863         NaN
1881  0.062970         NaN
1882  0.060502         NaN
1883  0.064394         NaN
1884  0.066305         NaN
1885  0.063177         NaN
1886  0.065885         NaN
1887  0.065796         NaN
1888  0.065776         NaN
1889  0.062579         NaN
1890  0.061948         NaN
1891  0.062314         NaN
1892  0.061609         NaN
1893  0.065062         NaN
1894  0.063127         NaN
1895  0.065141         NaN
1896  0.064047         NaN
1897  0.064260         NaN
1898  0.062681         NaN
1899  0.062025         NaN
1900  0.066943    0.062411
1901  0.063527         NaN
1902  0.062971         NaN
1903  0.064741         NaN
1904  0.062899         NaN
1905  0.063371         NaN
1906  0.062256         NaN
1907  0.060279         NaN
1908  0.061450         NaN
1909  0.065984         NaN
1910  0.063502         NaN
1911  0.063322         NaN
1912  0.063777         NaN
1913  0.063148         NaN
1914  0.062127         NaN
1915  0.062612         NaN
1916  0.062840         NaN
1917  0.063284         NaN
1918  0.064535         NaN
1919  0.063569         NaN
1920  0.062759         NaN
1921  0.062301         NaN
1922  0.061228         NaN
1923  0.064108         NaN
1924  0.064357         NaN
1925  0.063297         NaN
1926  0.061202         NaN
1927  0.060691         NaN
1928  0.061505         NaN
1929  0.059518         NaN
1930  0.060280         NaN
1931  0.060098         NaN
1932  0.060736         NaN
1933  0.061078         NaN
1934  0.062583         NaN
1935  0.063036         NaN
1936  0.060681         NaN
1937  0.061877         NaN
1938  0.060137         NaN
1939  0.059881         NaN
1940  0.061775         NaN
1941  0.058159         NaN
1942  0.063054         NaN
1943  0.061261         NaN
1944  0.060458         NaN
1945  0.060347         NaN
1946  0.061849         NaN
1947  0.062336         NaN
1948  0.062954         NaN
1949  0.060327         NaN
1950  0.062567         NaN
1951  0.060838         NaN
1952  0.062707         NaN
1953  0.060474         NaN
1954  0.062773         NaN
1955  0.060057         NaN
1956  0.063112         NaN
1957  0.063961         NaN
1958  0.063895         NaN
1959  0.064210         NaN
1960  0.063830         NaN
1961  0.064905         NaN
1962  0.061738         NaN
1963  0.066057         NaN
1964  0.063277         NaN
1965  0.063298         NaN
1966  0.065136         NaN
1967  0.059305         NaN
1968  0.063056         NaN
1969  0.062736         NaN
1970  0.061700         NaN
1971  0.063357         NaN
1972  0.060114         NaN
1973  0.060855         NaN
1974  0.062040         NaN
1975  0.059825         NaN
1976  0.061135         NaN
1977  0.061511         NaN
1978  0.059956         NaN
1979  0.062337         NaN
1980  0.060559         NaN
1981  0.058168         NaN
1982  0.060488         NaN
1983  0.061958         NaN
1984  0.060893         NaN
1985  0.061977         NaN
1986  0.061378         NaN
1987  0.061456         NaN
1988  0.060613         NaN
1989  0.063424         NaN
1990  0.062694         NaN
1991  0.064136         NaN
1992  0.061686         NaN
1993  0.062952         NaN
1994  0.065136         NaN
1995  0.063198         NaN
1996  0.063921         NaN
1997  0.065238         NaN
1998  0.064895         NaN
1999  0.064145         NaN
2000  0.064810    0.062720
2001  0.063884         NaN
2002  0.061810         NaN
2003  0.061278         NaN
2004  0.062184         NaN
2005  0.062343         NaN
2006  0.061140         NaN
2007  0.059196         NaN
2008  0.060137         NaN
2009  0.059918         NaN
2010  0.061473         NaN
2011  0.062104         NaN
2012  0.059386         NaN
2013  0.060730         NaN
2014  0.058910         NaN
2015  0.060988         NaN
2016  0.059355         NaN
2017  0.057974         NaN
2018  0.061111         NaN
2019  0.061070         NaN
2020  0.060192         NaN
2021  0.062578         NaN
2022  0.060742         NaN
2023  0.060950         NaN
2024  0.063394         NaN
2025  0.061466         NaN
2026  0.060693         NaN
2027  0.065327         NaN
2028  0.062961         NaN
2029  0.066752         NaN
2030  0.065101         NaN
2031  0.061571         NaN
2032  0.061619         NaN
2033  0.060602         NaN
2034  0.060664         NaN
2035  0.064129         NaN
2036  0.061013         NaN
2037  0.060538         NaN
2038  0.063144         NaN
2039  0.063649         NaN
2040  0.061999         NaN
2041  0.062414         NaN
2042  0.060010         NaN
2043  0.064006         NaN
2044  0.061250         NaN
2045  0.060478         NaN
2046  0.064172         NaN
2047  0.059323         NaN
2048  0.062836         NaN
2049  0.058569         NaN
2050  0.060313         NaN
2051  0.060038         NaN
2052  0.058895         NaN
2053  0.058866         NaN
2054  0.059786         NaN
2055  0.062535         NaN
2056  0.060310         NaN
2057  0.060757         NaN
2058  0.060879         NaN
2059  0.060596         NaN
2060  0.057063         NaN
2061  0.058696         NaN
2062  0.059141         NaN
2063  0.058400         NaN
2064  0.060449         NaN
2065  0.058329         NaN
2066  0.060483         NaN
2067  0.059784         NaN
2068  0.058352         NaN
2069  0.064150         NaN
2070  0.060924         NaN
2071  0.058215         NaN
2072  0.063109         NaN
2073  0.059185         NaN
2074  0.061567         NaN
2075  0.064193         NaN
2076  0.063988         NaN
2077  0.062069         NaN
2078  0.064143         NaN
2079  0.063548         NaN
2080  0.063087         NaN
2081  0.064942         NaN
2082  0.065452         NaN
2083  0.065023         NaN
2084  0.065997         NaN
2085  0.068491         NaN
2086  0.066827         NaN
2087  0.063040         NaN
2088  0.063381         NaN
2089  0.062468         NaN
2090  0.063437         NaN
2091  0.062656         NaN
2092  0.063617         NaN
2093  0.062683         NaN
2094  0.062285         NaN
2095  0.060600         NaN
2096  0.061697         NaN
2097  0.057941         NaN
2098  0.061602         NaN
2099  0.059289         NaN
2100  0.060875    0.060116
2101  0.060838         NaN
2102  0.059395         NaN
2103  0.058368         NaN
2104  0.062294         NaN
2105  0.059755         NaN
2106  0.060849         NaN
2107  0.062072         NaN
2108  0.058680         NaN
2109  0.061536         NaN
2110  0.057665         NaN
2111  0.062940         NaN
2112  0.061842         NaN
2113  0.058652         NaN
2114  0.059053         NaN
2115  0.060609         NaN
2116  0.061310         NaN
2117  0.058418         NaN
2118  0.059473         NaN
2119  0.056853         NaN
2120  0.059759         NaN
2121  0.060862         NaN
2122  0.063212         NaN
2123  0.060263         NaN
2124  0.061399         NaN
2125  0.058950         NaN
2126  0.062073         NaN
2127  0.060028         NaN
2128  0.058667         NaN
2129  0.058906         NaN
2130  0.059345         NaN
2131  0.061975         NaN
2132  0.060847         NaN
2133  0.058310         NaN
2134  0.061349         NaN
2135  0.061727         NaN
2136  0.058631         NaN
2137  0.059193         NaN
2138  0.062887         NaN
2139  0.062937         NaN
2140  0.061039         NaN
2141  0.059815         NaN
2142  0.062181         NaN
2143  0.062871         NaN
2144  0.061448         NaN
2145  0.064586         NaN
2146  0.061960         NaN
2147  0.061547         NaN
2148  0.063117         NaN
2149  0.059910         NaN
2150  0.062364         NaN
2151  0.064244         NaN
2152  0.059786         NaN
2153  0.061613         NaN
2154  0.060230         NaN
2155  0.057242         NaN
2156  0.060379         NaN
2157  0.057670         NaN
2158  0.059764         NaN
2159  0.056085         NaN
2160  0.057743         NaN
2161  0.057597         NaN
2162  0.058058         NaN
2163  0.058060         NaN
2164  0.059380         NaN
2165  0.061771         NaN
2166  0.058678         NaN
2167  0.060651         NaN
2168  0.061864         NaN
2169  0.060092         NaN
2170  0.058725         NaN
2171  0.057300         NaN
2172  0.060777         NaN
2173  0.058224         NaN
2174  0.057425         NaN
2175  0.059607         NaN
2176  0.061340         NaN
2177  0.058614         NaN
2178  0.060419         NaN
2179  0.062590         NaN
2180  0.059741         NaN
2181  0.056295         NaN
2182  0.059854         NaN
2183  0.059459         NaN
2184  0.058119         NaN
2185  0.059491         NaN
2186  0.060210         NaN
2187  0.059159         NaN
2188  0.058982         NaN
2189  0.056609         NaN
2190  0.059565         NaN
2191  0.059444         NaN
2192  0.058682         NaN
2193  0.060074         NaN
2194  0.057772         NaN
2195  0.057362         NaN
2196  0.059779         NaN
2197  0.060681         NaN
2198  0.059843         NaN
2199  0.060935         NaN
2200  0.060295    0.060899
2201  0.061668         NaN
2202  0.060016         NaN
2203  0.060865         NaN
2204  0.060077         NaN
2205  0.060191         NaN
2206  0.061397         NaN
2207  0.061351         NaN
2208  0.059694         NaN
2209  0.058740         NaN
2210  0.058796         NaN
2211  0.060697         NaN
2212  0.057367         NaN
2213  0.061075         NaN
2214  0.056092         NaN
2215  0.058166         NaN
2216  0.058493         NaN
2217  0.062940         NaN
2218  0.060286         NaN
2219  0.062337         NaN
2220  0.060552         NaN
2221  0.062477         NaN
2222  0.065002         NaN
2223  0.058914         NaN
2224  0.059881         NaN
2225  0.060040         NaN
2226  0.061179         NaN
2227  0.059748         NaN
2228  0.059639         NaN
2229  0.063428         NaN
2230  0.059703         NaN
2231  0.061401         NaN
2232  0.059699         NaN
2233  0.058853         NaN
2234  0.060851         NaN
2235  0.061370         NaN
2236  0.060707         NaN
2237  0.057351         NaN
2238  0.058405         NaN
2239  0.058732         NaN
2240  0.061602         NaN
2241  0.057172         NaN
2242  0.057308         NaN
2243  0.058885         NaN
2244  0.062046         NaN
2245  0.059107         NaN
2246  0.062018         NaN
2247  0.062412         NaN
2248  0.061727         NaN
2249  0.059225         NaN
2250  0.060883         NaN
2251  0.058323         NaN
2252  0.058159         NaN
2253  0.056344         NaN
2254  0.058512         NaN
2255  0.058745         NaN
2256  0.059177         NaN
2257  0.058874         NaN
2258  0.058190         NaN
2259  0.057490         NaN
2260  0.060540         NaN
2261  0.058443         NaN
2262  0.056940         NaN
2263  0.057809         NaN
2264  0.056667         NaN
2265  0.056152         NaN
2266  0.054786         NaN
2267  0.056688         NaN
2268  0.061109         NaN
2269  0.062462         NaN
2270  0.061625         NaN
2271  0.061132         NaN
2272  0.057488         NaN
2273  0.056990         NaN
2274  0.060176         NaN
2275  0.059808         NaN
2276  0.059539         NaN
2277  0.062906         NaN
2278  0.059721         NaN
2279  0.058660         NaN
2280  0.059738         NaN
2281  0.058750         NaN
2282  0.059551         NaN
2283  0.058143         NaN
2284  0.059450         NaN
2285  0.058327         NaN
2286  0.057649         NaN
2287  0.060154         NaN
2288  0.060121         NaN
2289  0.058713         NaN
2290  0.058327         NaN
2291  0.060160         NaN
2292  0.059958         NaN
2293  0.057942         NaN
2294  0.061238         NaN
2295  0.058208         NaN
2296  0.056058         NaN
2297  0.055988         NaN
2298  0.060923         NaN
2299  0.060442         NaN
2300  0.064540    0.061041
2301  0.063716         NaN
2302  0.060229         NaN
2303  0.061274         NaN
2304  0.059257         NaN
2305  0.057716         NaN
2306  0.060299         NaN
2307  0.057052         NaN
2308  0.059517         NaN
2309  0.059669         NaN
2310  0.058546         NaN
2311  0.059985         NaN
2312  0.060957         NaN
2313  0.058058         NaN
2314  0.057777         NaN
2315  0.059815         NaN
2316  0.060262         NaN
2317  0.058645         NaN
2318  0.061089         NaN
2319  0.060069         NaN
2320  0.060663         NaN
2321  0.057513         NaN
2322  0.059141         NaN
2323  0.058134         NaN
2324  0.058511         NaN
2325  0.059124         NaN
2326  0.058598         NaN
2327  0.059173         NaN
2328  0.060522         NaN
2329  0.060691         NaN
2330  0.061672         NaN
2331  0.062650         NaN
2332  0.061859         NaN
2333  0.061006         NaN
2334  0.057896         NaN
2335  0.057106         NaN
2336  0.060044         NaN
2337  0.059031         NaN
2338  0.058205         NaN
2339  0.060123         NaN
2340  0.059877         NaN
2341  0.057830         NaN
2342  0.058312         NaN
2343  0.058907         NaN
2344  0.060142         NaN
2345  0.058506         NaN
2346  0.058530         NaN
2347  0.058473         NaN
2348  0.056501         NaN
2349  0.060471         NaN
2350  0.059507         NaN
2351  0.058716         NaN
2352  0.057120         NaN
2353  0.059544         NaN
2354  0.059183         NaN
2355  0.058621         NaN
2356  0.061457         NaN
2357  0.060954         NaN
2358  0.063414         NaN
2359  0.059344         NaN
2360  0.059191         NaN
2361  0.059612         NaN
2362  0.060204         NaN
2363  0.061321         NaN
2364  0.061596         NaN
2365  0.056592         NaN
2366  0.059022         NaN
2367  0.059236         NaN
2368  0.059534         NaN
2369  0.061188         NaN
2370  0.057299         NaN
2371  0.060547         NaN
2372  0.058968         NaN
2373  0.056220         NaN
2374  0.057372         NaN
2375  0.060382         NaN
2376  0.057089         NaN
2377  0.060878         NaN
2378  0.060787         NaN
2379  0.060358         NaN
2380  0.059491         NaN
2381  0.060099         NaN
2382  0.055802         NaN
2383  0.056105         NaN
2384  0.057279         NaN
2385  0.060162         NaN
2386  0.058118         NaN
2387  0.062369         NaN
2388  0.062154         NaN
